ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
73.0,180,8.0,85,21,0.0,0,95.0,12,6.0,7,22.0,2,45.0,0,0,0.0,65,79,3,3,3,13.64,Bad
87.0,240,12.0,120,17.0,0.0,0.0,100.0,0,7.0,0,20,0.0,25.0,2,2,1.0,0.3,0.2,3,2,0,25.0,Good
59.0,200,1.0,101,6,2.0,2.0,91.0,0,0.0,0,8,2,63,0,5,5.0,0,1,0,5,0,60,Good
72.0,0,11.0,0,0,0.0,0.0,96.0,0,4.0,0,0,0,0,0,0,4.0,0,0,3,0,0,0,Good
74.0,150,2.0,66,9,0.0,0,100.0,0,7.0,0,9.0,1,11.11,0,3.0,3.0,0.3,0.2,2,1,1,33.33,Good
85.0,200,5.0,100,10,0.0,0.0,100.0,2,7.0,7,10,2,12.0,5,1,2.0,0.45,0.15,2,1,0,21,Good
84.0,0,7.0,0,13.0,0.0,0,100.0,0,7.0,0,0,0,0,0,0,3.0,0,0,1,0,0,0,Good
57.0,81,6.0,41.0,21,0.0,0,95.0,6,5.0,6.0,22.0,2,59.0,2,1,1.0,100,61,7,6,5,59.1,Bad
71.0,250,3.0,120,10,0.0,0,88.0,0,6.0,6.0,12,1.0,47.0,10,0,0.0,31,60,4,3,1,58.33,Good
66.0,180,4.0,48.0,10,0.0,0,100.0,12,7.0,12,12,2,30.0,3,1,2.0,76,20.0,7,3,5,70.0,Bad
57.0,120,5.0,62.5,34,0.0,0,97.0,2,4.0,4,34.0,5.0,5.88,0,5,4.0,0.30,0.10,5,2,0,20.59,Good
69.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,7.0,0.0,0.0,0.0,0.0,2,0.0,1.0,24,0.0,11,0.0,2,65,Good
83.0,180,42.0,100,10.0,0.0,0,90.0,6,6.0,12,12,0.0,40.0,19,0,0.0,5,2,1,3,1,33.33,Bad
71.0,129,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7.0,0.0,0.0,3.0,0.0,0,5.0,4.0,42,0.0,3,0.0,1,0.0,Bad
67.0,250,6.0,103.0,23,0.0,3,88.0,1,4.0,4,26.0,1,7.7,0,0.0,0.0,0.15,0.08,4,2,2,23.1,Bad
59.0,,13.0,,,3.0,,93.0,,6.0,,,,27.0,0,2.0,2.0,41,,3,,No Bank Revolving,,Bad
73.0,180,8.0,55,14.0,1.0,0.0,82.0,6,4.0,5.0,16,3,12.5,9,0.0,0.0,18,5,3,2,0,31.25,Good
70.0,0,1.0,77.0,0,0.0,0,100.0,0,7.0,0,0,5.0,0,0,0,3.0,0,0,1,0,1,31,Good
71.0,210,4.0,95,26.0,3.0,0,92.0,0,6.0,6.0,30,2,25,0,3.0,3.0,0.45,0.15,5,1,2,20,Bad
78.0,0,3.0,0,0,0.0,0.0,94.0,79,6.0,0,0,0,0,1,1.0,1.0,0,0,4,1,0,55,Good
62.0,200,6.0,95,14.0,0.0,0,86.0,0,4.0,6.0,17,3.0,36.0,0,2,2.0,71,26,2,3,1,83,Bad
57.0,210,25.0,95,11.0,4.0,0.0,63.0,30,3.0,5.0,16.0,0.0,20,0,2,1.0,39,40,2,3,0,50,Bad
54.0,240,6.0,120,50,2.0,0.0,71.0,12,3.0,6,66.0,5,3.03,0,0.0,0.0,45,30,3,2,2,7.58,Bad
85.0,159,11.0,85.0,4,0.0,0,100.0,0,7.0,0,4,0,25,0,0,1.0,0,0,3,1,0,100,Good
60.0,250,7.0,100,18,4.0,2.0,78.0,6,3.0,4.0,24.0,1.0,20.83,0,7,6.0,0.30,0.20,1,5,0,25.0,Bad
57.0,246,3.0,78.0,16.0,2.0,0,94.0,12,4.0,3,24,3,8.33,1,2,0.0,85,15,6,2,3,89,Bad
60.0,240,3.0,108,12,1.0,1.0,56.0,10,4.0,5,16.0,4,37.5,8,0.0,0.0,33,18,4,2,2,37.5,Bad
70.0,185,11.0,98.0,28,0.0,0.0,97.0,12.0,6.0,7.0,30,8,16.7,1,2.0,3.0,0.4,0.2,12,3,5,50.0,Bad
71.0,180,9.0,85,12.0,0.0,0.0,77.0,12,6.0,6.0,14,2,20.0,3,1,0.0,0.35,0.25,2,1,1,21.4,Good
69.0,0,2.0,0,0,1.0,0,100.0,0,6.0,0,0,0,0,1,0,3.0,0,0,4,4,1,0,Good
69.0,220,20.0,110,22.0,1.0,0,95.0,0,6.0,6.0,30,6,41.0,0,0,0.0,0.35,0.25,7,5,2,40,Good
91.0,200,100.0,100,6.0,0.0,0,100.0,0,7.0,8.0,7.0,0.0,43.0,0,0,0.0,0,0,0,0,0,0,Bad
59.0,404,4.0,113.0,24,1.0,0,83.0,12,4.0,2.0,29.0,15,28.0,4,2,1.0,2,67,5,3,0,27.59,Bad
78.0,240,1.0,99.0,12,0.0,0.0,100.0,0,7.0,0,12,3.0,33.33,2,2,1.0,0.45,0.25,4,2,2,50,Good
83.0,0,10.0,101.0,0,0.0,0.0,97.0,0,6.0,6.0,0,0,0,0,0,0.0,2,0,3,0,0,0,Bad
65.0,,1.0,,6.0,2.0,,100.0,Never Had Delinquency,6.0,,,1.0,0.0,1,,3.0,,No Installment Burden,2,No Installment Loans,1,,Bad
75.0,169,2.0,85.5,22,0.0,0,100.0,0,7.0,0,22.0,0,0,0,0,4.0,43,112,4,0,0,18.18,Bad
84.0,200,5.0,100,17.0,0.0,0,100.0,0,7.0,0,20,3.0,30,0,1.0,1.0,0.2,0.1,1,5,0,30,Good
89.0,,4.0,87.0,25.0,0.0,,100.0,Never Had Delinquency,7.0,,,,,4,,1.0,,,1,,0,30,Good
70.0,200,13.0,106.5,31,0.0,0,100.0,7,7.0,8.0,31.0,0.0,61.0,0,6,6.0,16.7,71,2,13,1,48.39,Bad
66.0,180,7.0,85,10,0.0,0,94.0,4,4.0,6,12,4,16.7,3,2,0.0,64,30,2,1,2,25,Bad
58.0,120,2.0,62.0,12,0.0,0,94.0,24,4.0,6,12,0,16.67,9,0.0,0.0,0.40,0.20,5,2,2,58.33,Bad
81.0,154,7.0,80.5,25,0.0,0,100.0,0,6.0,0,25,1,24,No Credit Inquiry,0.0,0.0,0.32,0.24,8,6,0,56,Bad
92.0,210,7.0,102.0,16.0,0.0,0.0,100.0,10,7.0,12,12,2,6.0,5,1.0,0.0,0.45,0.15,2,1,0,29,Good
80.0,180,8.0,104.0,8,0.0,0,100.0,200,7.0,0,10,2,30,12,1,1.0,0.35,0.15,3,2,1,50,Good
61.0,243,10.0,104.0,20.0,0.0,0.0,86.0,12.0,4.0,6.0,22.0,1.0,36.0,6.0,1.0,0.0,0.30,0.20,4,3,2,31.82,Bad
60.0,0,4.0,0,0,0.0,0,94.0,0,4.0,0,17.0,0,0,0,1.0,1.0,0,0,9,0,2,0,Bad
82.0,289,7.0,0,20.0,0.0,0.0,100.0,0,7.0,8.0,14.0,0,0,6,0.0,0.0,0,0,3,0,0,0,Good
58.0,169.0,7.0,88.0,24.0,4.0,1.0,67.0,12.0,6.0,12.0,30.0,1.0,6.7,1,1.0,1.0,76,25.3,6,2,3,26.7,Bad
56.0,240,4.0,120,10,0.0,0,92.0,12,4.0,4,15,2,20,0,1,6.0,30,90,9,3,2,80,Bad
71.0,153,6.0,0,11.0,0.0,0,100.0,0,7.0,0,0,3.0,0,5,0,0.0,0,0,7,0,1,0,Good
61.0,219,26.0,97,3.0,1.0,1.0,60.0,0,4.0,2.0,5.0,2,0,1,1.0,1.0,94,0,1,0,0,20,Good
65.0,0,1.0,0,0,2.0,0,97.0,70,6.0,0,0,0,33.0,2,4.0,4.0,0,53,2,8,1,56,Bad
72.0,,18.0,,,0.0,0.0,97.0,Never Had Delinquency,5.0,,,0.0,,0,,1.0,,,9,,3,,Bad
77.0,180,19.0,99.5,6.0,0.0,0,100.0,6,7.0,8.0,6.0,0.0,100,4,1,1.0,0,0,0,6,0,100,Bad
69.0,101,8.0,0.0,17.0,0.0,0.0,100.0,0.0,7.0,0.0,0,0,0.0,7,0,0.0,0.0,53,4,0,2,0.0,Bad
64.0,240,6.0,120,10,1.0,0,100.0,6,6.0,6,12,3.0,33.33,0,12,11.0,0,93,0,4,0,33.33,Bad
74.0,0,1.0,0,0,0.0,0,100.0,0,7.0,0,0,2.0,0,0,0,1.0,0,0,3,0,1,0,Bad
81.0,0,1.0,77.0,6,0.0,0,100.0,0,7.0,0,6,2.0,16.67,0,4.0,4.0,0,0,1,1,0,33,Good
90.0,180,3.0,87.0,12,0.0,0.0,100.0,0,7.0,0,12,2,30.0,18,0,0.0,0.0,0.0,0,0,0,0.0,Good
64.0,144,5.0,74.5,30,0.0,0,97.0,0,5.0,5,30.0,0,13.33,0,0,1.0,0,0,8,4,2,40,Bad
70.0,0,15.0,0,0,0.0,0,96.0,0,6.0,0,19.0,0,0,0,0.0,0.0,0,51,5,0,2,0,Bad
73.0,250,9.0,120,12,0.0,0,100.0,0,7.0,0,14.0,2,21.4,0,1,1.0,29,15,4,3,1,82,Bad
62.0,80,3.0,43.0,15,0.0,0.0,100.0,0,7.0,0,15,3.0,13.33,2,5,4.0,0.5,0.2,11,2,3,86.67,Bad
64.0,133,8.0,78.0,9,3.0,2.0,76.0,3,3.0,4.0,12,2,16.7,0,2.0,2.0,50.0,2,6,2,1,66.7,Bad
72.0,385,9.0,197.0,8,1.0,1.0,97.0,0,0.0,0,9,1,22.2,0,0.0,0.0,0.44,0.22,4,2,0,67,Good
66.0,300,3.0,125.0,10.0,1.0,1.0,54.0,6,4.0,5,12,2,41.7,4,2.0,2.0,14,12,3,5,0,67,Bad
77.0,190,4.0,90,13,0.0,0,100.0,0,7.0,0,14,2,28.57,1,2.0,2.0,0.3,0.15,2,1,0,21.43,Bad
71.0,0.0,11.0,96.0,0.0,0.0,0.0,100.0,0.0,7.0,0.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,3,0.0,2,0.0,Bad
76.0,126,5.0,64.0,4,0.0,0,100.0,0,7.0,0,4,2.0,25,0,0,0.0,0.5,0.25,2,1,2,75,Bad
89.0,460,4.0,0,0,0.0,0.0,100.0,0,7.0,0,0,3.0,0,0,0,2.0,0,0,1,0,0,0,Good
77.0,120,3.0,60,19.0,0.0,0,100.0,2,7.0,7,20,2,30,18,1,0.0,0.3,0.2,10,5,1,75,Good
81.0,219,8.0,97,12,0.0,0,100.0,0,6.0,7.0,15,2,64.0,15,0,0.0,0.3,0.2,3,2,0,30,Good
64.0,0.0,2.0,0.0,6.0,0.0,0.0,100.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0.0,1,100,Good
66.0,0.0,7.0,0.0,28.0,2.0,0.0,93.0,0.0,0.0,0.0,31.0,1.0,0.0,0,0,1.0,12,0.0,6,0,0,0.0,Good
74.0,200,6.0,120,10,0.0,0,100.0,0,7.0,0,10,3,20,0,1,1.0,0.3,0.2,4,2,0,60,Bad
70.0,210,7.0,95,17.0,0.0,0,88.0,10,4.0,6.0,22,2,35.0,0,0,0.0,0.4,0.2,1,5,0,29,Good
82.0,210,1.0,52.0,14,0.0,0,100.0,0,7.0,0,14,2,35,0,4,4.0,0.15,0.05,2,4,0,43,Bad
88.0,171,17.0,91.0,15.0,0.0,0.0,100.0,0.0,7.0,7.0,15.0,0.0,50.0,17,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Good
83.0,120,9.0,60,8,1.0,0,96.0,24,6.0,2,12,2,30,0,1,1.0,10,5,6,3,0,60,Bad
81.0,219,6.0,97,9,0.0,0.0,95.0,0,6.0,0,10,2,20,0,0.0,0.0,0,0,2,2,0,40,Good
76.0,200,19.0,100,20,0.0,0,100.0,0,7.0,8.0,20.0,0.0,10.0,1,1,1.0,19,5,2,3,1,25,Bad
70.0,120,2.0,36.0,12,0.0,0,100.0,0,7.0,0,12,4.0,33.33,0,2,1.0,0.5,0.3,4,2,2,50.0,Good
59.0,0,49.0,0,8.0,2.0,2.0,63.0,0,6.0,0,8.0,0.0,0,0,0,0.0,85,0,3,0,1,0,Bad
72.0,60,7.0,34.0,7,0.0,0,88.0,6,6.0,6.0,8.0,2,12.5,0,2,1.0,8,4,2,1,1,100,Bad
68.0,0,3.0,0,0,0.0,0,100.0,0,7.0,0,0,0,0,3,0,2.0,65,0,8,0,5,67,Bad
66.0,340,11.0,175.5,36.0,0.0,0.0,100.0,340,7.0,7.0,36.0,11.0,30.56,0,1,0.0,0.30,0.20,20,11,11,86.11,Bad
66.0,210,7.0,95,10,1.0,0,84.0,12,5.0,6,12,2,30,5,1,0.0,45,83,7,3,1,40,Bad
75.0,120,3.0,60.0,9,1.0,0,97.0,29,6.0,9,10,2.0,10,3,2,1.0,0.35,0.12,4,1,0,28,Good
60.0,210,5.0,68,31,1.0,0.0,89.0,6,4.0,5,35.0,4,14.29,2,2,1.0,51,20,13,5,1,51.43,Bad
75.0,210,10.0,100,35,0.0,0,100.0,0,7.0,0,41.0,5,9.76,4,2,1.0,0.35,0.25,6,2,0,19.51,Good
83.0,250,33.0,120,12,0.0,0,100.0,12,7.0,8.0,20,0.0,30,3,2,1.0,0.3,0.2,5,2,1,35,Bad
84.0,115,5.0,60,17.0,1.0,0.0,95.0,6,6.0,12,18,2,56,24,0,0.0,0.23,0.77,3,10,0,71,Good
58.0,210,3.0,95,8,1.0,1,67.0,12,6.0,6.0,16,2,18.75,0,2,1.0,68,30,9,3,1,75,Bad
88.0,220,74.0,100,12.0,0.0,0,100.0,0,7.0,8.0,12.0,0.0,0,0,0,0.0,0,0,0,0,0,0,Good
65.0,187,6.0,96.5,30,0.0,0,94.0,6,6.0,6.0,32.0,3,25,0,1.0,1.0,58,77,10,6,4,50,Bad
82.0,240,14.0,120,28.0,0.0,0.0,100.0,240,7.0,0,30,5,14.0,0,1,0.0,0.35,0.12,5,3,0,40,Good
72.0,,5.0,39.0,,1.0,,100.0,Never Had Delinquency,7.0,,,3.0,,No Credit Inquiry,,4.0,,,3,,1,,Bad
59.0,219,3.0,111,3,1.0,1,87.0,12,4.0,6.0,4,2.0,53.0,1,1.0,1.0,30,97,2,2,0,50,Bad
71.0,0.0,8.0,56.0,30.0,0.0,0.0,93.0,0.0,4.0,0.0,0.0,0.0,0.0,3,1.0,1.0,11,0.0,4,0.0,0,0.0,Bad
71.0,123,3.0,63.0,12,0.0,0,96.0,6,6.0,6,14,3,14.29,0,1,1.0,0.45,0.15,7,2,2,64.29,Bad
66.0,,6.0,,,3.0,,86.0,,4.0,,,,,0,1.0,1.0,,No Installment Burden,7,1,1,,Bad
84.0,0,17.0,0,0,0.0,0,100.0,0,6.0,0,0,0.0,50.0,12,0,0.0,0,0,1,0,0,0,Bad
86.0,7,7.0,82.0,27.0,0.0,0,100.0,0,7.0,0,27,1.0,0,7,0.0,0.0,0,0,0,0,0,0,Good
72.0,120,6.0,48,10,0.0,0,100.0,0,7.0,0,10.0,2,50.0,14,0.0,0.0,58,30,2,2,1,40,Bad
68.0,263,4.0,0,0,1.0,0,94.0,18,6.0,3.0,0,0,0,1,0,1.0,0,0,7,0,4,63,Bad
89.0,320,26.0,173.0,9.0,0.0,0.0,100.0,7.0,7.0,8.0,9.0,0,0.0,1,1,1.0,0.22,0.0,2,0,0,22.22,Good
77.0,109,9.0,59.0,29.0,0.0,0,100.0,0,7.0,8.0,29,2.0,14.0,18,0,0.0,0.0,0.0,4,1,1,31,Good
91.0,166,35.0,0.0,10.0,0.0,0.0,100.0,0.0,7.0,8.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,Good
90.0,0.0,23.0,0.0,0,0.0,0.0,100.0,0.0,7.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,0.0,Good
55.0,250,0.0,100,11,2.0,1,77.0,120,0.0,2.0,12,2,33.33,7,0.0,0.0,30,65,4,3,0,58.33,Bad
81.0,210,2.0,95,13,0.0,0.0,96.0,45,6.0,6.0,16,2,31.25,0,1,8.0,0.35,0.25,3,2,0,31.25,Good
63.0,181,2.0,76.0,8,1.0,1.0,80.0,4,4.0,3.0,10,1,10,3,2,1.0,29,5,7,1,0,80,Bad
73.0,210,3.0,95,6,3.0,2,75.0,8,6.0,9,12.0,1.0,67.0,1,3.0,3.0,0.35,0.25,0,8,2,66.7,Good
68.0,156,2.0,69.0,7,0.0,0.0,58.0,8,4.0,5,12,2,42,6,0.0,0.0,4,5,2,5,0,58,Good
77.0,219,10.0,97,24,0.0,0,100.0,0,7.0,0,24.0,6,25.0,1,4,3.0,0.3,0.2,5,1,1,25,Good
65.0,240,2.0,80,10,0.0,0,100.0,12,7.0,90,12,2.0,25.0,0,1,2.0,0.4,0.2,5,2,2,41.7,Bad
70.0,180,1.0,90.5,45,0.0,0,100.0,999,7.0,7,50.0,5,24.0,0,7,6.0,30,45,5,5,1,20,Good
82.0,219,11.0,101.0,30.0,0.0,0,100.0,0,7.0,0,30,0,6.0,12,0,0.0,8,5,8,2,1,33.33,Good
58.0,12,10.0,10.0,3,0.0,0,100.0,0,7.0,8.0,3.0,3.0,100.0,0,1.0,1.0,0,86,0,3,0,100,Good
70.0,180,23.0,100,8,0.0,0,100.0,0,7.0,7,10,0.0,50.0,2,0,2.0,0.2,0.1,5,3,2,80,Good
65.0,180,5.0,42.0,11.0,1.0,0,92.0,6,6.0,12,13.0,3,30.0,0,2.0,2.0,0.25,0.15,4,2,1,46.15,Bad
81.0,243,1.0,100,14,0.0,0,100.0,0,7.0,7,14,2,50,0,7,6.0,0.5,0.5,7,7,0,50,Good
86.0,219,26.0,110,13.0,0.0,0,100.0,0,7.0,0,16.0,0.0,30.0,0,0,0.0,0.25,0.15,1,2,0,40,Good
57.0,0,3.0,63.0,0,2.0,1.0,67.0,0,6.0,5.0,0,1.0,0,1,2.0,2.0,0,0,1,0,1,0,Bad
66.0,113,7.0,60,17.0,2.0,2,95.0,6,6.0,2.0,18,2,16.0,0,1.0,1.0,32,12,5,3,0,44.44,Good
77.0,120,5.0,62.5,23.0,0.0,0.0,91.0,54,6.0,6.0,23,1,22.0,0,1.0,1.0,35,58.33,3,5,1,34.78,Good
65.0,280,2.0,69.0,12,0.0,0,100.0,0,7.0,0,12,2,16.7,0,6,5.0,0.3,0.2,10,2,5,100,Bad
91.0,323,34.0,178.5,15.0,0.0,0,100.0,0,7.0,0,10,0.0,20.0,2,1,1.0,0.2,0.1,2,1,0,30,Good
64.0,153,5.0,79,20.0,2.0,0,100.0,0,7.0,0,20,5,42,0,1,1.0,98,98,8,8.4,3,82,Bad
57.0,120,16.0,70,11.0,0.0,0,73.0,0,4.0,6.0,15,2,20,0,1,1.0,85,36,5,3,1,53.33,Bad
67.0,0,14.0,0,0,1.0,0,100.0,0,6.0,0,0,0.0,0.0,0,0,2.0,0,0,2,0,0,0,Good
61.0,200,8.0,90,29,4.0,0.0,88.0,12,6.0,9,33.0,5,6.1,0,5.0,5.0,21.2,6.1,7,2,3,75,Bad
68.0,210,6.0,85,14,0.0,0.0,97.0,36,5.0,6.0,15,3,20,0,7.0,5.0,0.55,0.45,9,3,3,80,Bad
70.0,0,1.0,0,21,0.0,0,100.0,0,7.0,0,21.0,5.0,46.19,0,0,0.0,0,0,5,9.7,2,70,Bad
81.0,189,3.0,68.0,0,0.0,0,100.0,0,5.0,0,0,3.0,37.0,0,0,6.0,0,0,3,0,0,86,Good
66.0,240,7.0,84,17,0.0,0,100.0,7,7.0,7,17.0,2,20.0,3,2,1.0,0.3,0.2,7,2,3,52.9,Good
81.0,209,12.0,0,0,0.0,0,100.0,0,7.0,0,7.0,0,0,5,0,1.0,0,0,6,0,1,62,Good
86.0,219,3.0,97,12,0.0,0,100.0,0,7.0,0,12,2,33.33,0,0.0,0.0,0.5,0.3,4,3,0,58,Good
66.0,0,2.0,0,13.0,0.0,0,93.0,0,6.0,6,14.0,3.0,21.43,0,3.0,3.0,0.2143,0.2143,3,3,2,100,Bad
82.0,120,5.0,62.5,8,1.0,1,95.0,5,6.0,6,10,4.0,20,0,1,0.0,6,6,2,2,0,40,Good
70.0,180,3.0,40.0,9,0.0,0.0,87.0,12,6.0,8,12,2,20,3,3.0,3.0,30,97,2,1,0,15,Good
75.0,200,5.0,80.0,52.0,1.0,0,98.0,12,6.0,12,70,2,43,5,2,1.0,15,67,9,29,0,54,Good
85.0,240,3.0,100,18,0.0,0,100.0,0,7.0,0,20,1.0,40,4,1,1.0,0.2,0.15,3,6,0,45,Good
63.0,278,19.0,70.0,30,0.0,0.0,95.0,0,4.0,5,38.0,6,21.0,0,1,3.0,0.35,0.25,11,2,3,34.2,Bad
74.0,60,5.0,18.0,10,0.0,0,100.0,0,7.0,7,10,2,50.0,21,0,0.0,0.3,0.2,1,2,1,30.0,Good
60.0,240,8.0,100,26.0,0.0,0,96.0,0,4.0,4,28.0,2.0,75.0,0,0,0.0,57,57,5,6,3,100,Bad
50.0,120,10.0,65,21.0,4.0,3.0,72.0,0,0.0,2.0,9.0,2.0,33.33,0,3,2.0,58,94,5,3,0,88.89,Bad
57.0,120,11.0,74.0,11,1.0,0,70.0,8,3.0,5.0,15,2,40.0,0,2.0,2.0,41,43,6,5,1,73.3,Bad
73.0,250,6.0,128.0,21.0,0.0,0.0,95.0,6.0,6.0,6.0,22.0,1.0,40.9,0.0,0.0,0.0,40.0,95,6,9.0,0,67,Bad
64.0,180,5.0,84.0,60.0,0.0,0.0,95.0,12,6.0,6,60,2,3.33,0,0.0,0.0,0.1667,0.0333,10,2,3,20.0,Good
80.0,,3.0,,7.0,0.0,,100.0,Never Had Delinquency,7.0,,,,71.0,No Credit Inquiry,,3.0,No Revolving Burden,,No Revolving Accounts,,No Bank Revolving,100,Bad
66.0,200,3.0,63.0,12.0,1.0,0.0,79.0,6,6.0,5.0,12,2,16.67,0,0.0,0.0,0.45,0.20,6,2,1,66.67,Bad
89.0,148,15.0,100,5,0.0,0,100.0,0,7.0,0,5,0,20,0,0,0.0,0.5,0.2,3,1,0,80,Good
66.0,0,4.0,0,0,0.0,0,97.0,0,5.0,0,37.0,0,0,0,0,3.0,0,0,4,0,3,82,Bad
70.0,250,11.0,120,15.0,0.0,0.0,100.0,0,7.0,0,15.0,4,40.0,2,2.0,2.0,0.5,0.3,5,10,2,100,Bad
87.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,Good
69.0,240,8.0,120,27,1.0,0,93.0,999,1.0,0,27.0,1.0,63.0,0,0,0.0,0.3,67,1,1,0,7.4,Bad
78.0,0.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,91,4,0.0,1,0.0,Bad
89.0,240,19.0,96,7,0.0,0.0,100.0,0,7.0,0,8,1,37.5,0,0,0.0,2,73,1,2,0,37.5,Good
