ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
80.0,0,7.0,0,5,0,0.0,100.0,0,7.0,8.0,5,1.0,20,0,2.0,2.0,29,0,2,1,0,60,Good
86.0,219,10.0,97,15,0,0,100.0,0,7.0,8.0,15,2,33.33,0,0,0.0,13,8,2,3,0,33,Good
60.0,120,6,68.0,8.0,0,0,60.0,12,5.0,3.0,12,1.0,50.0,3,0,0.0,89,45,7,3,2,86,Bad
80.0,210,4.0,103.0,24,1,1,92.0,12,6.0,5.0,26.0,3,30,0,0,0.0,2,1,2,1,1,33,Good
82.0,200,12,106,13,0,0,96.0,0,6.0,5.0,14,3,28.57,1,1.0,1.0,2,52,6,4,0,71,Good
82.0,247,12,120,12,0,0.0,100.0,0,7.0,8.0,12,2,25,0,0.0,0.0,20,10,5,3,1,67,Good
83.0,0,0,0,14.0,0,0,100.0,0,7.0,8.0,16.0,3.0,12.5,0,0,2.0,25,0,2,2,0,44,Bad
64.0,150,6.0,94.0,8,1,0,71.0,12,4.0,6.0,11,1.0,36.4,5,0,0.0,52,77,5,4,1,82,Bad
70.0,189,6.0,97,11,0,0,100.0,0,7.0,8.0,11,2,28.0,0,0,1.0,86,14,9,1,5,92,Bad
69.0,220,15,90,13,0,0.0,100.0,0,7.0,8.0,13.0,0,31,1,14,13.0,40,20,9,4,4,73,Bad
67.0,120,20.0,70,18,0,0,90.0,0,6.0,5.0,20.0,0.0,60.0,0,0.0,0.0,94,56,1,2,1,100,Bad
84.0,240,7.0,72,10,0.0,0.0,100.0,0,7.0,8.0,12,2,57.0,3,2.0,0.0,18,12,5,3,1,100,Good
55.0,120,6,65.0,19.6,0,0,98.0,12,4.0,6.0,20,2,60,1,2.0,2.0,83,49.8,6,12,2,90,Bad
86.0,315,16.0,165.5,95,1.0,1.0,95.0,64,6.0,5.0,100,30,1.0,0,2,2.0,0,0,28,1,0,29,Good
72.0,0,0,0,0,1.0,0.0,93.0,0,3.0,5.0,0,1.0,0.0,0,2.0,2.0,8,0,0,0,0,56,Good
79.0,200,30,115,3.0,0,0,100.0,0,7.0,8.0,9,1,33.0,1,3.0,3.0,2,0,5,1,0,67,Bad
74.0,120,4.0,101.0,6,1.0,0,89.0,30,6.0,5.0,7,2.0,57.14,1,1,0.0,23,18.4,1,4,0,71,Good
78.0,0,0,80.0,0,0,0,100.0,0,7.0,8.0,0,0,56.0,0,0,1.0,11,0,0,2,0,56,Good
66.0,0,0,0,0,0,0,89.0,0,0.0,5.0,0,2.0,14.0,3,1.0,1.0,16,0,0,3,0,67,Good
76.0,240,12,126,10,0,0,100.0,0,7.0,8.0,10.0,2,40.0,1,1,2.0,40,36,4,3,1,71,Bad
88.0,200,12,106,25,0.0,0,100.0,0,7.0,8.0,25.0,2,20,14,1,0.0,2,0.2,1,5,1,25,Good
66.0,280,18,73.0,30,5.0,5.0,88.0,63,6.0,2.0,35.0,5,59.0,2,1,2.0,94,85,31,4,1,100,Bad
68.0,148,3,65.0,17.0,0.0,0,83.0,24,6.0,6.0,20,2,20,3,1,0.0,28,12,6,2,2,40,Good
70.0,0,0,0,7.0,0,0,100.0,0,6.0,8.0,0.0,0,25.0,0,0,0.0,78,0,0,1,1,83,Good
64.0,240,12,126,22,0,0,100.0,0,7.0,8.0,22.0,5,27.27,1,5,5.0,52,30,10,6,2,73,Good
88.0,210,15,147.0,6,0,0,96.0,0,5.0,7.0,10,0.0,20,0,0.0,0.0,3,2,5,2,0,78,Good
85.0,180,6,79.0,14,0,0,98.0,0,5.0,7.0,14,2,29.0,1,1,2.0,19,12,3,5,0,57,Bad
76.0,182,12,97,22.0,0,0.0,100.0,0,7.0,8.0,23.0,5,17.4,0,0,0.0,31,17.4,14,4,1,80,Good
76.0,185,9,97,33,1,0.0,97.0,25,6.0,6.0,34.0,2,8.82,3,1.0,1.0,16,5,11,3,0,41,Good
87.0,241,12,126.5,17.0,0,0.0,100.0,0,7.0,8.0,18.0,4.0,5.56,6,1.0,1.0,7,2,17,1,1,50,Good
91.0,200,12,70,6,0,0.0,100.0,0,7.0,8.0,6.0,0.0,33.0,0,0.0,0.0,1,0.5,3,1,0,60,Good
86.0,240,12,60,12,0,0.0,93.0,36,6.0,6.0,14.0,2,21.43,6,1,0.0,9,5,5,1,0,44,Good
76.0,200,12,90,11,0,0,95.0,60,6.0,2.0,12,3,35.0,30,1,0.0,2,0.3,4,3,0,58,Good
91.0,378,69.0,97,6,0,0,100.0,0,7.0,8.0,12,0,25,0,0,0.0,4,0,1,3,0,33,Good
74.0,240,12,120,28.0,0,0.0,97.0,24,6.0,6.0,100,4.0,33.0,2,1,1.0,58,45,63,4,1,67,Good
90.0,210,15,96.0,9,0,0.0,100.0,0,7.0,8.0,12,2,20,0,3.0,3.0,2,0.5,1,1,0,20,Good
71.0,240,24,120,8,1.0,0,91.0,72,6.0,2.0,12,3,35,6,0,0.0,0,0.15,3,1,0,75,Good
76.0,250,12,100,19.0,0,0,95.0,30,6.0,6.0,20,3,30,8,1,0.0,54,35,9,4,0,63,Good
80.0,226,6,120,50,0.0,0,100.0,0,7.0,8.0,50,2.0,14,0,0,0.0,2,2,24,7,0,62,Bad
89.0,0,10.0,0,0,0.0,0,100.0,0,7.0,8.0,0,0,16.0,0,0,0.0,1,0,0,1,0,33,Good
75.0,180,16.0,98,5.0,0,0,67.0,16,6.0,6.0,13.0,3,7.7,12,2,1.0,43,10,9,1,0,75,Bad
80.0,300,12,150,27.0,0,0.0,100.0,0,7.0,8.0,27,1,33.0,3,0,0.0,10,5,3,2,0,45,Bad
85.0,157,3,70,10,0,0.0,100.0,0,7.0,8.0,10,2,10,2,1,0.0,13,5,8,1,0,90,Bad
64.0,216,0,86.0,0,0,1.0,60.0,0,6.0,4.0,0,0,0,0,4.0,3.0,40,0,1,4,1,60,Good
79.0,0,0,0,0,0,0,100.0,0,7.0,8.0,28.0,0,36.0,0,1.0,1.0,2,42,12,3,0,43,Good
85.0,150,0,75,19.0,0.0,0,100.0,0,7.0,8.0,19,1.0,31.58,0,0,0.0,19,7.6,9,6,0,80,Good
83.0,210,4.0,95,6,0.0,0,100.0,0,7.0,8.0,6,2,50,12,1,1.0,8,5,1,3,0,83,Good
65.0,240,12,100,11,1.0,0,90.0,6,4.0,4.0,12,2,50,6,1,0.0,51,20,4,5,1,75,Bad
60.0,200,3.0,100,5,0,0,100.0,0,7.0,8.0,5.0,1,20.0,0,7,7.0,36,20,4,1,1,80,Bad
88.0,320,4.0,100,55,0,0,100.0,0,7.0,8.0,55.0,3.0,1.8,0,0,0.0,3,71,20,1,0,36,Good
63.0,203,1,80,14,0,0,98.0,63,6.0,6.0,15,2,33.3,3,2,5.0,80,40,7,4,2,70,Bad
74.0,390,30,12,15,0.0,0,100.0,0,7.0,8.0,15,14,24.0,10,4,3.0,22,27,4,1,1,33,Good
79.0,240,2,110,24,0,0.0,96.0,10,4.0,6.0,25,2.0,4.0,6,1,0.0,2,1.0,2,1,0,12,Bad
79.0,210,10.0,95,12,0,0,89.0,38,5.0,3.0,13,1.0,35,10,1,0.0,2,1.5,3,2,0,56,Good
81.0,180,6,93,9,0.0,0,96.0,24,6.0,6.0,10,3,50,1,1,1.0,0,0.2,1,3,0,40,Good
66.0,240,12,120,13.0,0,0,94.0,60,6.0,6.0,15,3,20,2,1,1.0,40,66,9,3,1,80,Good
70.0,210,12,100,8,0,0.0,83.0,19,6.0,5.0,10,2,30,3,1,0.0,39,66,7,3,0,100,Good
69.0,108,12,60.0,30,0,0,100.0,0,7.0,8.0,30.0,8,13.33,3,1,1.0,71,15,26,4,4,100,Good
76.0,210,12,48,12,0,0,97.0,0,6.0,6.0,14,3.0,21.43,1,1.0,1.0,48,30,8,3,0,78,Good
57.0,469,12,240.5,28,0,0,84.0,60,4.0,6.0,34.0,2,15.0,24,0.0,0.0,33,20,22,3,3,73,Bad
88.0,190,30,60.0,5,0.0,0,100.0,0,7.0,8.0,5,3.0,40.0,12,1,0.0,6,0.0,1,2,0,33,Good
68.0,240,24,85,10,0,0,100.0,200,7.0,8.0,12,2,0.0,6,1,2.0,8,0,6,0,0,50,Good
55.0,240,30,51.0,8,2.0,0.0,83.0,64,6.0,5.0,10,2,20,4,1.0,1.0,81,79,6.2,2,2,82,Bad
71.0,180,5.0,70,11,0.0,0.0,100.0,0,7.0,8.0,11,2,27.3,2,2.0,2.0,49,20,6,3,1,82,Bad
72.0,180,12,96,8,0,0,96.0,24,5.0,7.0,10,2,48.0,6,2.0,2.0,52,40,3,4,1,73,Bad
61.0,,,,37.0,,0.0,86.0,,6.0,6.0,,,,No Credit Inquiry,,4.0,52,,,5,3,65,Bad
83.0,122,0,0,0,0.0,0,100.0,0,7.0,8.0,0,0,0,0,0,2.0,2,0,0,2,0,50,Good
64.0,180,12,96,12,0,1.0,86.0,24,0.0,2.0,14.0,2,21,1,2.0,2.0,9,4,7,1,2,56,Bad
74.0,180,12,60,15.0,0,0,81.0,15,6.0,6.0,20,2,20,3,1,0.0,0,75,7,2,0,33,Good
58.0,0,2.0,0,1.0,0,0,100.0,0,7.0,8.0,3.0,0,0,0,0,46.0,70,0,3,0,2,100,Bad
69.0,219,30,97,29.0,0,0,100.0,0,7.0,8.0,30,1.0,17,2,3,2.0,48,20,21,3,3,80,Bad
74.0,250,2.0,90,5,0,0.0,100.0,0,7.0,8.0,5,2,20,1,3.0,3.0,36,15,2,1,1,60,Bad
56.0,0.0,2.0,31.0,0.0,0.0,0.0,100.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,11.0,11.0,57,86,0.0,6,3,87,Bad
55.0,219,4.0,97,12,0.0,0,92.0,2,4.0,6.0,13.0,4,23.08,0,0.0,0.0,43,20,10,3,2,100,Bad
63.0,220,12,116,33.0,0,0,97.0,0,6.0,2.0,40,14.0,7.5,2,3,3.0,66,91,31,3,9,84,Bad
68.0,180,12,80,12,0,0.0,96.0,6,6.0,6.0,13,2,23,1,13,12.0,24,15,4,3,2,54,Good
81.0,0,0,0,0,0.0,0.0,100.0,0,7.0,8.0,24.0,0,46.0,0,0,0.0,33,63,0,4,1,80,Good
58.0,200,12,122.0,6.0,3.0,3,54.0,2,3.0,3.0,20,5,10,24,0,0.0,11,60,15,2,0,83,Good
66.0,164,6,85,11,0,0,95.0,19,6.0,5.0,12,3,8.33,2,1,0.0,65,30,3,1,1,33,Bad
79.0,219,6.0,60,14,0,0,96.0,12,6.0,6.0,15.0,1.0,20,3,1,0.0,24,5,5,2,0,46,Bad
66.0,108,15,51.0,38.0,0,0,97.0,9,4.0,6.0,26.0,1,26.0,0,4.0,3.0,38,61,5,3,1,53,Bad
63.0,229,1.0,115.0,42.0,2.0,0.0,87.0,1.0,4.0,5.0,44,9,4.55,3.0,3.0,2.0,42,4.2,20,2,5,50,Bad
54.0,240,9.0,19.0,8.0,0,0,100.0,12,7.0,8.0,12,2,30.0,6,1,1.0,0.35,0.20,5,2,1,50.0,Bad
80.0,180,12,94.0,4,0.0,0,100.0,0,7.0,8.0,4,1,25,6,0,0.0,7,5,2,1,0,75,Good
84.0,0,0,0,0,0,0,100.0,0,7.0,8.0,0.0,0,0,0,6.0,6.0,0,98,0,2,0,29,Good
75.0,210,15,95,11,0,0.0,100.0,0,7.0,8.0,13,4,25,5,2,0.0,46,12.5,3,3,1,67,Good
71.0,358,2,180,39.0,0,0,100.0,999,7.0,8.0,41,4,5,6,2,0.0,29,2,13,2,2,37,Bad
58.0,210,2,40,6,0,0.0,100.0,0,7.0,8.0,6.0,5.0,50.0,1,2,2.0,101,50,1,3,1,100,Bad
77.0,240,48,120,26,0,0.0,93.0,56,6.0,6.0,28.0,2.0,3.57,1,1,1.0,5,5,19,1,0,71,Bad
56.0,200,12,100,8,4.0,5,71.0,18,3.0,4.0,12,2.0,33.0,15,0.0,0.0,46,30,5,4,2,73,Good
78.0,210,30,85,14,0,0,87.0,24,6.0,6.0,14,2,36,6,1,0.0,3,54,4,5,0,64,Bad
74.0,198,24,111,11,0,0,92.0,0,6.0,2.0,12,2,8.33,4,1,2.0,3,2,2,1,0,43,Good
91.0,387,12,143.0,10,0,0.0,100.0,120,7.0,8.0,10,2,30,24,0.0,0.0,20,10,5,3,1,80,Bad
82.0,200,12,106,16.0,0.0,0,100.0,0,7.0,8.0,19,3,11,2,2.0,2.0,23,8,11,2,1,67,Good
71.0,210,9.0,110,51,0,0,84.0,6,4.0,3.0,64.0,5,10,0,2.0,2.0,5,2,7,2,0,37,Good
54.0,240,12,100,15,3,5.0,90.0,6,0.0,2.0,20,2.0,70,2,1,3.0,56,90,5,14,0,86,Bad
75.0,0,0,0,0,0,0,100.0,0,7.0,8.0,0,0,0.0,0,0,1.0,11,0.0,0,2,0,48,Good
54.0,336,24,120,90,1.0,1.0,89.0,60,2.0,4.0,100,5,33.0,6,4.0,4.0,65,30,73,2,2,75,Bad
88.0,258,11.0,134.5,100,0,0,100.0,0,7.0,8.0,100,1.0,1,0,0,0.0,1,0,28,1,0,29,Good
64.0,250,29.0,95,8,0,1.0,100.0,200,6.0,8.0,12,2,30,4,1,0.0,0.25,0.15,4,1,0,100,Bad
60.0,97,12,30,5,0.0,0,78.0,0,4.0,6.0,6,0.0,33.0,3,1,0.0,97,30,4,2,2,100,Bad
61.0,250,30,115,2,0.0,0.0,72.0,3,4.0,6.0,3,0.0,61.0,200,0,0.0,52,45,1,2,0,100,Bad
91.0,180,12,60,10,0,0,100.0,0,7.0,8.0,12,2,30,6,1,0.0,1,0.2,2,1,0,50,Good
82.0,197,24,70.0,6,0,0.0,100.0,0,7.0,8.0,6,2,50,3,1,0.0,64,81,2,3,0,83,Good
57.0,260,10,135,2,0,0,82.0,2,0.0,2.0,2,1,50,30,1.0,1.0,34,20,0,1,0,50,Bad
84.0,200,12,60,10,0,0,91.0,0,6.0,5.0,11.0,2,18.2,1,1,1.0,11,5,7,2,0,80,Bad
75.0,180,6,60,13,1,0,90.0,1,4.0,6.0,14,1.0,7.0,2,1.0,1.0,9,4,7,1,0,57,Good
84.0,240,12,126,15,0,0,100.0,0,7.0,8.0,15.0,0.0,33.0,17,0,0.0,12,6,6,2,0,56,Good
85.0,0,0,0,0,0,0.0,100.0,0,7.0,8.0,0,1.0,31.0,0,0,2.0,0,0,1,2,0,50,Good
89.0,210,6.0,100,4,0.0,0.0,100.0,24,7.0,8.0,4,2,50,3,0,0.0,10,5,1,2,1,75,Bad
62.0,200,6,100,7,0.0,0.0,96.0,52,6.0,6.0,8,0,41.0,3,1,2.0,66,83,4,3,2,88,Bad
83.0,240,12,120,11,0.0,0.0,100.0,30,7.0,8.0,12,2,25,6,1,1.0,26,10,8,1,0,75,Good
72.0,240,12,61.0,23.0,0,0,100.0,36,7.0,8.0,24,3,21.0,6,1,0.0,23,12,10,2,2,50,Bad
81.0,126,0,0,18.0,0,0,100.0,0,7.0,8.0,0,0,0,0,0,0.0,0,0,0,3,0,80,Good
76.0,240,12,120,15.0,0,0,69.0,6,4.0,6.0,20,2,30,3,1,1.0,2,1.5,2,3,1,75,Bad
83.0,0,0,43.0,14.0,0,0.0,100.0,0,7.0,8.0,0,0,0,0,0,0.0,17,87,0,2,0,100,Good
62.0,250,12,130,2,0,4.0,69.0,0,6.0,2.0,2,0.0,100,0,0.0,0.0,40,30,0,2,2,100,Bad
74.0,338,17.0,150.0,17.0,0,0,53.0,12,4.0,6.0,22,2,27.0,2,1,1.0,6,4,5,4,0,43,Bad
80.0,210,9.0,95,8,0,0,100.0,0,7.0,8.0,10,1,19.0,12,0.0,0.0,12,8,3,1,1,42,Good
59.0,94,4.0,49.0,12,0,0,94.0,4.0,4.0,6.0,13,3.0,23.1,4.0,0,0.0,48,14.4,10,3,0,76,Bad
61.0,0,0,0,0,0,0,100.0,0,0.0,8.0,0,0,25.0,0,2.0,2.0,74,0,0,2,1,67,Bad
73.0,253,12,132.5,25.0,0,0,100.0,0,7.0,8.0,25,2,54.0,6,5,5.0,25,60,12,6,0,71,Bad
82.0,354,1,67.0,15,0,0,100.0,0,7.0,8.0,15.0,1,6.7,1,1.0,1.0,14,0,6,1,0,43,Bad
82.0,210,8.0,100,22.0,1,0.0,91.0,6,6.0,5.0,30,3,43.0,2,1,0.0,39,66,15,2,0,57,Good
87.0,240,6.0,120,57,0,0,100.0,0,7.0,8.0,57.0,5,39.0,7,0.0,0.0,5,2,16,2,0,31,Good
82.0,205,5.0,100,15.0,0.0,0,87.0,19,6.0,6.0,20,1,25,2,1,0.0,5,2,3,1,0,40,Good
65.0,250,18,120,9,0,0,100.0,6,7.0,8.0,12,3,40,0,1.0,1.0,89,30,6,4,5,80,Bad
68.0,164,12.0,88,48.0,0,1.0,94.0,5,4.0,6.0,49,1,24.5,2,2.0,2.0,67,33,26,10,2,74,Bad
70.0,180,2,65.0,37.0,0.0,0,97.0,4,4.0,6.0,39.0,6,5.1,1,10,10.0,5,2,4,2,0,47,Bad
76.0,210,12,62.0,13,0,0,91.0,6,6.0,3.0,14,2,36.0,3,1,0.0,9,6,4,1,0,36,Bad
82.0,200,12,41.0,10,0,0.0,100.0,0,7.0,8.0,10.0,2,10,2,1,1.0,13,5,7,1,0,67,Bad
64.0,120,12,60.0,22.0,0,0.0,91.0,12,6.0,6.0,23.0,3.0,13.0,2,3,3.0,74,26,18,3,1,91,Good
80.0,240,12,60,25,0,0,100.0,0,7.0,8.0,25.0,2,4.0,2,3.0,3.0,13,4.0,13,1,0,57,Good
67.0,100,12,60.0,6,0.0,0,95.0,0,4.0,6.0,6,2,25.0,0,3.0,1.0,70,30,3,2,2,83,Bad
76.0,150,6,81.0,19.0,0,0,100.0,24,7.0,8.0,7,2,14,3,1,1.0,33,10,3,1,1,56,Bad
68.0,115,12,64,15.0,0,0,93.0,4,4.0,6.0,22,4,30,0,1,4.0,39,12,13,2,0,67,Bad
64.0,225,18,109.0,11,0,0,92.0,2,6.0,2.0,13,3,7.7,1,2,3.0,51,78,8,1,3,64,Good
54.0,210,12,100,3.0,0,2.0,100.0,0,0.0,8.0,4.0,1,25,2,2.0,2.0,33,20,2,1,0,67,Bad
85.0,259,12,78.0,8,0,0,100.0,0,7.0,8.0,8,1,25,7,0,0.0,6,86,2,2,0,50,Good
60.0,180,3,100,15,0,0,93.0,30,4.0,6.0,16,2,7.0,0,1,2.0,40,5,14,1,4,94,Bad
61.0,0.0,0.0,85.0,0,0,0,94.0,0.0,4.0,6.0,15.0,0,0.0,0.0,0,0.0,57,0.0,0,2,3,95,Good
81.0,200,46,123.0,100,0,0,100.0,0,7.0,8.0,100,1.0,2,1,2,1.0,22,91,61,2,0,63,Good
75.0,240,2.0,110,38.0,0,1.0,95.0,12,6.0,5.0,44,3.0,2.3,2,4.0,3.0,26,5,21,1,1,50,Bad
81.0,200,6,120,30,0,0,100.0,0,7.0,8.0,32,4.0,3.13,2,1,1.0,17,5,9,1,1,31,Good
89.0,200,6,103,16.0,0.0,0,100.0,0,7.0,8.0,22,2,44.0,12,0.0,0.0,6,4,20,2,0,100,Good
84.0,180,12,72,8.0,0,0,88.0,24,6.0,6.0,10,1,30.0,3,1,0.0,0,0.1,5,2,1,50,Good
72.0,182,0,91.0,45.0,0,0,98.0,8,4.0,6.0,46,4,6.52,2,4,3.0,0,0,12,3,0,33,Good
86.0,240,30,150.0,12,0,0,100.0,999,7.0,8.0,12,1,25,999,0.0,0.0,4,2,3,2,0,50,Good
83.0,200,25.0,112.5,15,0,0.0,100.0,0,7.0,8.0,15.0,2,33.33,24,0.0,0.0,35,20,3,3,0,60,Bad
54.0,240,12,120,80,0,0,96.0,0,4.0,6.0,100,10,6,6,1,3.0,58,67,69,6,3,69,Bad
73.0,335,2.0,168.5,76,0,0,76.0,4,4.0,4.0,100,2,5,5,1,2.0,0,0,38,5,0,43,Good
67.0,0,0,0,10.0,0,0,100.0,0,6.0,8.0,0,0,70.0,0,0,1.0,83,0,0,3,0,100,Bad
75.0,219,5.0,99.0,10,0.0,0,100.0,12,7.0,8.0,12,2,16.67,3,1.0,1.0,3,5,8,2,1,78,Good
62.0,120,20,42.0,10,0,0,83.0,5,3.0,5.0,12,2,8,2,2,1.0,14,5,7,1,1,63,Bad
70.0,240,6,123,17,0,0.0,100.0,0,7.0,8.0,17.0,1,35.0,2,3,3.0,36,5.88,11.75,1,1,75,Good
80.0,250,8,112,17,0.0,0,100.0,0,7.0,8.0,17.0,3,12,0,1,0.0,18,5,12,2,0,70,Good
84.0,250,20,74.0,14,0,0.0,100.0,0,7.0,8.0,14,2,21.0,1,2.0,2.0,14,5,5,1,0,43,Good
84.0,210,18,110,22.0,0.0,0,95.0,6,6.0,6.0,24,2,41.0,0,0,0.0,8,5,2,1,0,43,Good
77.0,215,15,98,37.0,0,0,95.0,16,6.0,6.0,40,6,35,2,1,2.0,13,12,4,5,0,47,Good
63.0,161,0,0,37.0,0,0,100.0,0,7.0,8.0,39.0,0,0,0,0,1.0,41,0,20,2,2,96,Bad
60.0,240,18,110,27.0,0,0,86.0,30,4.0,6.0,32,3,40,2,1,1.0,57,30,5,4,2,64,Good
79.0,187,0,87.0,0,0,0,96.0,21,6.0,6.0,0,0,0,0,2.0,2.0,6,0,1,1,0,25,Good
73.0,250,5.0,95,7,0,0,100.0,15,7.0,8.0,13,1,45,4,1.0,1.0,21,12,6,7,1,47,Good
72.0,177,21.0,75.0,15.0,0,0,94.0,13,6.0,5.0,16.0,0.0,6.25,0,0,0.0,30,5.0,5,1,1,86,Bad
71.0,240,12,84,16,0,0,100.0,0,7.0,8.0,16.0,2,56.0,6,0,0.0,46,30,5,5,0,100,Bad
90.0,200,20.0,110,2,0,0,100.0,0,7.0,8.0,2,0.0,50,0,0.0,0.0,3,0,0,1,0,50,Good
83.0,160,12.0,86,12,0,0.0,96.0,0,6.0,5.0,13,0,15.38,0,0,0.0,1,0.5,4,2,0,46,Bad
65.0,36,12,13.0,7,0,0,100.0,0,7.0,8.0,7.0,1,57.0,6,1,2.0,54,30,4,2,0,80,Bad
77.0,120,12,77.0,16.0,0,0.0,100.0,6,7.0,8.0,16.0,2,6.25,1,2.0,2.0,37,84,1,1,0,33,Bad
73.0,240,24,120,8,0,0,90.0,0,6.0,6.0,12,0.0,20,6,2,1.0,19,76,3,2,0,38,Good
83.0,200,12.0,106,11,0.0,0.0,85.0,30,6.0,6.0,13.0,0.0,15,6,0,0.0,2,87,8,1,0,67,Good
75.0,240,3.0,70,30.0,1,0,97.0,22,6.0,6.0,31,4,23.0,6,2,0.0,31,15,12,6,2,57,Good
86.0,219,12,100,20,0,0.0,100.0,0,7.0,8.0,20.0,5,10,6,0,0.0,11,5,10,2,0,55,Good
85.0,240,12,60,10,0,0,100.0,200,7.0,8.0,12,2,41.67,6,1,0.0,3,2.5,3,3,1,50,Good
80.0,240,12,95,4,0,0,100.0,0,7.0,8.0,4,2.0,25,3,1,7.0,15,5,0,1,0,25,Good
91.0,290,7.0,148.5,43,0,0,100.0,0,7.0,8.0,43.0,1.0,2.33,180,0,0.0,3,3,21,1,0,50,Good
68.0,180,2.0,91,19,3.0,3,86.0,36,6.0,4.0,25,2,12.0,12,4.0,4.0,42,77,19,3,1,88,Bad
81.0,210,12,105,13.0,0,0.0,100.0,0,7.0,8.0,13,2,8.0,3,0,0.0,55,0,6,1,1,50,Good
66.0,210,4.0,97,18.0,0,0,95.0,2,6.0,5.0,22.0,2,18.18,1,1,4.0,46,12,16,4,1,92,Bad
77.0,193,45,87,11,0.0,0,93.0,13,6.0,6.0,12,2,64.0,12,1,0.0,0,0.2,5,1,2,50,Bad
54.0,109,0,0,0,0,0,94.0,0,4.0,2.0,0,0,0,0,0,3.0,62,0,0,1,3,82,Bad
84.0,210,60,115.0,12,0,0,93.0,0,6.0,3.0,12,1,17,0,1.0,1.0,3,94,2,2,0,33,Bad
71.0,139,,,,,0.0,80.0,,3.0,5.0,,,60.0,,,1.0,0,,,2,No Bank Revolving,67,Bad
61.0,200,3,102,14,2.0,1,90.0,16,0.0,6.0,16,2,5.0,12,0.0,0.0,19,5,4,1,1,31,Bad
79.0,142,0,71,20,0,0,100.0,0,7.0,8.0,20,2.0,50,2,0,1.0,6,6,2,10,0,60,Good
65.0,180,6,70,8,1.0,1,80.0,18,6.0,5.0,10.0,1.0,10,0,6,5.0,0.5,0.2,9,1,0,100,Bad
88.0,200,15.0,100,10,0.0,0,100.0,7,7.0,8.0,12,0.0,33.33,0,0.0,0.0,3,0,5,2,0,57,Good
61.0,300,4,150,41,0.0,0.0,95.0,12,4.0,6.0,43.0,3,23.0,1,3.0,3.0,53,30,5,7,1,81,Good
79.0,200,8.0,90,7,0,0,100.0,0,7.0,8.0,7,2.0,42.0,30,1,1.0,13,43,5,1,1,86,Good
65.0,20,5.0,72.0,23,2.0,3,79.0,10,4.0,3.0,25,5,36.0,20,1,0.0,58,42,14,1,3,60,Good
84.0,352,25.0,188.5,14.0,0,0,100.0,0,7.0,8.0,14,0,36.0,12,0,0.0,13,0,6,1,1,50,Good
