ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
86,133,8.0,77.0,16.0,2,2.0,76.0,12,3.0,4.0,21.0,2.0,29.0,0,2.0,0,32,2,6,6,2,57.14,Bad
72.0,385,9.0,114.0,27.0,0,0,93.1,0,0.0,2.0,29.0,1.0,34.0,0,0.0,0.0,7,54,4,10,0,48.3,Good
66.0,214,3.0,125.0,7,0,0,54.0,11,4.0,2.0,13.0,2.0,23.0,4,2.0,2,14,1,3,1,0,67,Bad
77.0,51,4.0,29.0,19.0,0.0,0.0,100.0,0,7.0,8.0,22.0,1.0,32.0,1,1,1,0,0.1,2,3,0,22.73,Bad
71.0,236,11.0,0,22.0,0,0.0,0,0,7.0,8.0,25.0,1.0,52.0,1,0,2.0,95,0,3,0,0,80,Bad
76.0,126,5.0,64.0,6,0.0,0.0,75,12,7.0,8.0,8.0,2.0,31.0,0,0.0,0.0,66,34,2,1,2,75,Bad
70,460,4.0,119.0,11.0,0.0,0,100.0,0,7.0,8.0,11.0,3.0,36.0,0,2.0,2.0,5,3,1,1,0,18.18,Good
0,0,3.0,0,19.0,0,0.0,100.0,0,7.0,8.0,19.0,2.0,16.0,18,0,0.0,34,0,10,0,0,0,Good
70,210,8.0,100,32.0,0.0,0,100.0,12,6.0,7.0,33.0,1.0,64.0,15,0.0,0,17,5,3,2,0,15.15,Good
64.0,221,2.0,111.5,15,0.0,0.0,100,0,7.0,8.0,15.0,3.0,29.0,2,1,1.0,74,81,4,2,0,100,Good
0,394,7.0,123.0,0,2.0,2.0,93.0,1,0.0,2.0,31.0,1.0,0.0,0,1.0,0,12,0,6,0,0,41,Good
600,41,6.0,20.0,9.0,0.0,0,100.0,0,7.0,8.0,9.0,3.0,11.0,0,2,1.0,18,2,4,1,0,63,Bad
70.0,118,7.0,45.0,17.0,0,0,88.0,0,4.0,6.0,17.0,4.0,35.0,0,0.0,0,15,0,1,0,0,29,Good
82.0,219,1.0,52.0,23.0,0,0.0,100.0,0,7.0,8.0,25.0,3.0,48.0,0,4.0,3,2,78,2,12,0,56,Bad
86,171,17.0,219,15.0,0.0,0,100.0,0,7.0,8.0,16.0,0.0,50.0,17,0.0,0.0,0,0,0,1,0,25,Good
0,254,9.0,96.0,27.0,0,1.0,96.0,72,6.0,4.0,28.0,1.0,18.0,0,1.0,0,10,0,6,2,0,60,Bad
85,180,6.0,84.0,22.0,0.0,0.0,100,16,6.0,6.0,22.0,1.0,36.0,0,0.0,0.0,5,3,2,2,0,18.18,Good
76.0,150,19.0,72.0,20.0,0.0,0.0,100.0,999,7.0,8.0,20.0,0.0,10.0,5,1.0,1,19,5,2,1,0,15,Bad
70.0,63,2.0,32.5,14.0,0.0,0.0,100.0,0,7.0,8.0,15.0,4.0,47.0,0,1.0,0,70,70,4,7,0,73.33,Good
86,171,49.0,97,5,2.0,2.0,63.0,24,6.0,6.0,8.0,0.0,38.0,30,1.0,0.0,85,50,3,1,1,100,Bad
86,56,7.0,34.0,8.0,1,0,88.0,32,6.0,6.0,8.0,1.0,38.0,0,0,0,8,4.9,2,3,0,62.5,Bad
68.0,240,3.0,121.5,25.0,0.0,0.0,100.0,12,7.0,8.0,26.0,3.0,31.0,3,2.0,2.0,65,97,8,2,2,38.46,Bad
86,219,11.0,97,36.0,0.0,0.0,100.0,0,7.0,8.0,36.0,1.0,11.0,0,0.0,0.0,81,10,20,1,11,75,Bad
66.0,229,7.0,118.0,28.0,1.0,1.0,84.0,5,5.0,3.0,63.0,2.0,39.0,5,1,1,72,83,7,12,1,30.16,Bad
78,219,3.0,60.0,29.0,1.0,1,97.0,12,6.0,2.0,0.0,2.0,3.0,3,1,1.0,1,0.5,4,1,0,28,Good
0,161,5.0,0,0,0,0.0,0,2,4.0,5.0,35.0,5.0,20.0,0,1.0,1.0,51,37,13,2,1,79,Bad
75.0,240,10.0,79.0,41,0.0,0,100.0,0,7.0,8.0,41.0,2.0,46.0,4,2,1.0,33,67,6,26,0,77,Good
83.0,172,33.0,65.0,14.0,0.0,0,100,12,7.0,8.0,17.0,0.0,29.0,2,1.0,1,0.5,0.1,16,1,2,100,Bad
84.0,210,5.0,90.0,17.0,1.0,1,95.0,8,6.0,5.0,19.0,1.0,47.0,4,0.0,0,3,1,3,2,0,26.32,Good
70,89,3.0,49.0,12,1.0,1.0,75,12,6.0,6.0,16.0,2.0,20.0,0,1.0,1.0,68,61,9,1,1,83,Bad
85,220,74.0,123.0,12.0,0.0,0,100.0,120,7.0,8.0,12.0,0.0,58.0,6,0.0,0.0,0,49,0,2,0,16.7,Good
65.0,187,6.0,96.5,31.0,0.0,0.0,94.0,17,6.0,6.0,32.0,1.0,34.0,0,1,0,58,77,10,4,4,43.75,Bad
82.0,120,14.0,72.0,28.0,0.0,0.0,100.0,0,7.0,8.0,28.0,0.0,14.0,0,0,0,13,2,5,1,1,40,Good
72.0,84,5.0,44.5,10,0,0,100.0,0,7.0,8.0,10.0,3.0,37.0,2,4.0,4.0,7,5,3,2,1,50,Bad
59.0,210,3.0,98.0,12,0,0,80,3,4.0,6.0,15.0,2.0,53.0,2,1.0,1.0,4,3,2,4,0,40,Bad
86,219,8.0,97,30.0,0,0.0,93.0,7,4.0,6.0,30.0,2.0,30.0,3,2,1.0,11,30,4,9,0,45,Bad
71.0,149,3.0,63.0,27,0,0.0,96.0,5,6.0,6.0,28.0,2.0,36.0,0,2,1.0,41,97,7,1,2,73,Bad
66.0,200,6.0,103,32.0,3.0,2.0,86.0,2,4.0,2.0,36.0,4.0,33.0,0,1,0,39,30,7,12,1,52.8,Bad
84.0,180,17.0,78.0,17,0.0,0,100.0,0,6.0,7.0,17.0,0.0,50.0,12,0.0,0.0,1,0.5,1,1,0,11.76,Bad
78,225,7.0,105,27.0,0,0.0,100.0,6,7.0,8.0,28.0,1.0,22.0,7,2,0.0,0,0,0,1,0,80,Good
72.0,120,6.0,63,10,0.0,0,100.0,0,7.0,8.0,10.0,1.0,50.0,14,0,0.0,58,75,2,2,0,40,Bad
0,0,4.0,95.0,0,1.0,1.0,0,0,6.0,3.0,45.0,5.0,14.0,1,0,0,36,0,7,0,4,63,Bad
85,180,26.0,139.0,9.0,0,0,100.0,0,7.0,8.0,9.0,0.0,11.0,1,1.0,1.0,1,0.2,2,1,0,40,Good
0,0,9.0,0,0,0,0.0,100.0,0,7.0,8.0,0.0,2.0,14.0,18,0.0,0.0,43,0,4,1,0,31,Good
91.0,120,35.0,121.0,10.0,0.0,0.0,80,12,7.0,8.0,10.0,0.0,40.0,0,0.0,0,10,5,1,3,0,67,Good
86,177,23.0,112.0,10,0,0,100.0,0,7.0,8.0,10.0,0.0,20.0,0,0.0,0.0,0,0,2,5,0,67,Good
55.0,139,0.0,46.0,20,0,1.0,77.0,400,0.0,2.0,26.0,4.0,31.0,7,1,1,33,65,4,3,0,27,Bad
81.0,149,2.0,64.0,24.0,0,0,96.0,45,6.0,6.0,3.0,5.0,41.0,0,8.0,8,8,8,3,2,0,100,Good
63.0,181,2.0,0.0,22.0,0.0,1.0,80.0,0.0,4.0,3.0,25.0,3.0,12.0,3,0.0,1.0,29,0.0,7,0.0,0,53,Bad
73.0,135,3.0,69,6,3.0,3,75.0,79,6.0,4.0,12.0,1.0,67.0,1,3.0,2,0,0,0,2,0,67,Good
68.0,184,2.0,93.0,7.0,0,0,58.0,1,4.0,6.0,12.0,2.0,67.0,6,0.0,0,4,57,2,3,0,41.6667,Good
77.0,210,10.0,110,23.0,0.0,0,85,12,7.0,8.0,24.0,2.0,25.0,1,1,1,48,87,5,3,1,67,Good
0,53,2.0,0,0,0.0,0.0,0,0,7.0,8.0,14.0,2.0,21.0,0,2.0,2.0,64,62,5,0,2,58,Bad
0,0,1.0,0,0,0,0.0,100.0,0,7.0,8.0,50.0,6.0,24.0,0,0,0,29,0,5,0,0,0,Good
82.0,191,11.0,101.0,30.0,0.0,0.0,100.0,180,7.0,8.0,31.0,1.0,6.0,0,0.0,0,8,50,8,4,2,39,Good
58.0,10,10.0,10.0,3.0,0,0,67,7,7.0,8.0,3.0,3.0,100.0,0,1.0,0,0,86,0,3,0,100,Good
78,250,23.0,107.0,24,0.0,0,100.0,6,7.0,8.0,24.0,0.0,50.0,2,2.0,1,57,75,5,4,2,37.5,Good
65.0,240,5.0,115,10,1.0,1,77,3,6.0,5.0,13.0,3.0,31.0,0,1,0,60,30,4,1,1,83,Bad
100,177,1.0,89.0,44,0,0,100.0,0,7.0,8.0,44.0,9.0,27.0,0,0,0,1,39,7,15,0,50,Good
86,219,26.0,97,13.0,0.0,0.0,100.0,0,7.0,8.0,16.0,0.0,44.0,0,0.0,0,0,0,1,1,0,40,Good
57.0,338,3.0,170.5,11,2.0,2.0,67.0,13,6.0,5.0,17.0,1.0,60.0,1,3,2.0,55,90,1,4,0,29.41,Bad
66.0,212,7.0,94.0,17.0,2.0,2.0,95.0,19,6.0,2.0,19.0,3.0,16.0,0,1,1.0,32,2,5,1,0,55,Good
86,345,5.0,175,23.0,0.0,0.0,91.0,54,6.0,6.0,28.0,2.0,22.0,0,1.0,1.0,35,20,3,2,1,17.86,Good
65.0,120,2.0,69.0,33,0,0.0,100.0,0,7.0,8.0,33.0,4.0,6.0,0,5.0,5,34,6,10,1,5,55,Bad
78,250,34.0,164.0,12,0,0,80,40,7.0,8.0,15.0,0.0,20.0,2,1.0,0,1,0.5,2,1,1,30,Good
64.0,153,5.0,44.0,20.0,2.0,2.0,90.9,30,7.0,8.0,22.0,3.0,25.0,0,2,1,37,15,8,4,3,82,Bad
57.0,304,16.0,160,10,0.0,0.0,90.91,12,4.0,6.0,11.0,0.0,36.0,0,2,1.0,85,40,5,3,0,100,Bad
0,0,14.0,67.0,3.0,0,0,100.0,0,6.0,8.0,0.0,0.0,0.0,0,2.0,0,42,0,2,0,0,100,Good
61.0,120,8.0,46.0,27,0,0.0,85,24,6.0,5.0,33.0,1.0,36.0,0,5.0,4,60,77,7,6,3,75,Bad
68.0,230,6.0,115,34.0,0.0,0,97,0,5.0,6.0,35.0,4.0,23.0,0,7.0,7,69,30,9,3,3,80,Bad
70.0,69,1.0,35.0,17.0,0.0,0.0,80.95,2.0,7.0,8.0,21.0,5.0,20.0,7.0,0.0,0.0,21,4.2,5,2,2,70,Bad
92.0,280.0,3.0,120.0,41.0,0.0,0.0,100.0,12.0,5.0,8.0,43.0,3.0,37.0,0,6.0,5.0,27,95,3,3,0,14.0,Good
66.0,247,7.0,127.0,17.0,0.0,0.0,100.0,0,7.0,8.0,17.0,2.0,20.0,3,1.0,1,59,41,7,2,0,75,Good
86,209,12.0,78.0,21.0,0,0,100.0,0,7.0,8.0,7.0,0.0,18.0,5,1.0,1,12,6,6,2,1,62,Good
86.0,120,3.0,76.0,17.0,0,0,100.0,0,7.0,8.0,17.0,2.0,24.0,0,0.0,0.0,4,4,4,3,0,41.18,Good
66.0,293,2.0,147.5,14,0.0,0.0,93.0,0,6.0,6.0,14.0,3.0,36.0,0,0,0,90,97,3,3,0,100,Bad
82.0,193,5.0,75.0,21.0,1.0,0.0,95.0,26,6.0,5.0,22.0,4.0,23.0,0,0,0,6,42,2,2,0,18.2,Good
70.0,197,3.0,100,15.0,0,0,100,19,6.0,6.0,17.0,4.0,53.0,3,3.0,3,22,18,2,9,0,64.7,Good
75.0,200,5.0,102.5,56,0,0.0,100,12,6.0,5.0,56.0,2.0,41.0,5,1.0,1.0,15,67,9,15,0,42.86,Good
85.0,207,3.0,63.0,21.0,0.0,0,100.0,0,7.0,8.0,21.0,1.0,29.0,4,2,1.0,9,6,3,6,0,45,Good
750,200,19.0,89.0,37.0,0,0,78.9,12,4.0,6.0,38.0,0.0,24.0,0,3.0,2,30,5,11,1,3,31.6,Bad
75,30,5.0,18.0,4,0.0,0,100.0,0,7.0,8.0,4.0,1.0,50.0,21,0.0,0.0,35,30,1,1,0,100,Good
60.0,160,8.0,84.0,26.0,0,0.0,92.86,0,4.0,6.0,28.0,2.0,75.0,0,0.0,0.0,57,60,5,6,0,39.29,Bad
50.0,239,10.0,124.5,5,4.0,4,70,20,0.0,2.0,9.0,2.0,36.0,0,3,2.0,58,35,5,3,1,80,Bad
57.0,269,11.0,140.0,29.0,1.0,0.0,70.0,4,3.0,5.0,30.0,2.0,40.0,0,1,1,41,43,6,5,1,36.7,Bad
86,250,6.0,128,22,0.0,0.0,95.0,0,6.0,6.0,22.0,1.0,32.0,0,0,0,36,95,6,2,0,36.36,Bad
64.0,180,5.0,92.5,60.0,0,0.0,95.0,6,6.0,6.0,60.0,4.0,38.0,0,0.0,0.0,35,24,10,23,3,55,Good
80.0,102,3.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,8.0,7.0,1.0,71.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
86,425,3.0,63.0,12.0,0,0,79.0,18,6.0,5.0,14.0,3.0,36.0,0,0,0.0,23,23,6,5,1,78.6,Bad
89.0,143,15.0,79.0,11.0,0.0,0,91.7,0,7.0,8.0,12.0,0.0,33.0,0,0.0,0,2,0.66,3,1,1,33.3,Good
66.0,177,4.0,0,0,0,0.0,0,0,5.0,7.0,37.0,6.0,65.0,0,0,3.0,72,66,4,0,3,0,Bad
70,250,11.0,131,14,0.0,1,93.33,7,7.0,8.0,15.0,2.0,40.0,2,2,2.0,63,25.2,5,2,2,46.67,Bad
87.0,200,9.0,105.0,26.0,0,0,76.47,12,7.0,8.0,34.0,2.0,23.0,3,1,1,15,47,2,2,0,29,Good
