ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
0,0,0,86.0,27.0,0.0,0,97.0,22,6.0,0,30.0,3.0,0,1,0,0,0,75,4,0,0,78,Good
57.0,180,12,117.0,31.0,0,0,84.0,2,4.0,5,34.0,2,15,0,0.0,0.0,0.3,65,7,3,1,29.4,Bad
88.0,190,12,60.0,16.0,0.0,0.0,100.0,0,7.0,0,17.0,3.0,35.0,6,1,1,6,76,1,2,1,17.6,Good
86,231,1,18.0,6.0,1,1.0,100.0,7,7.0,12,20.0,4.0,40.0,0,0,0,0.1,0.4,2,8,2,50,Good
78,108,8,51.0,21.0,2.0,0.0,83.0,64,6.0,7,24.0,3.0,20.8,1,2,1.0,35.0,79,7,5,2,50.0,Bad
86,201,12,71.0,34.0,0,0.0,100.0,0,7.0,7,37.0,5,43.0,0,2.0,2.0,30,98,6,6,1,32.43,Bad
720,120,18.0,55.0,25.0,0,0,96.0,12,5.0,5,25.0,0,16,0,0,0,27,27,4,4,0,32,Bad
0,0,0,50.0,37.0,0,0.0,86.0,20,6.0,0,37.0,0,38.0,0,4.0,0,0,94,6,5,3,65,Bad
83.0,200,12,61.0,24.0,0,0.0,100.0,0,7.0,0,27.0,2,44.4,0,1,0,20,76,2,12,0,50,Good
64.0,0,0,45.0,12.0,0,0,86.0,3,0.0,0,14.0,4.0,7.14,0,2,2.0,0,0,4,1,0,35.71,Bad
74.0,0,2.0,47.0,15.0,0,0,81.0,17,6.0,0,16.0,0,0,0,0,0,0,75,0,0,0,33,Good
86,8,0,4.0,1.0,0.0,0.0,100.0,0,7.0,0,3.0,3.0,0,0,0,0,70,0,3,0,2,100,Bad
86,127,12,57.0,29.0,0.0,0.0,100.0,0,7.0,7,29.0,5,20,4,1,1,48,91,5,0,0,80,Bad
74.0,48,6,26.0,6.0,0,0,100.0,0,7.0,0,8.0,4.0,12.5,0,3,3.0,36,18,2,1,0,60,Bad
0,0,0,31.0,40.0,0,0.0,100.0,0,7.0,0,41.0,0,46.0,0,0,11.0,57,86,14,6,0,87,Bad
55.0,219,4.0,29.0,12.0,0.0,0,92.0,2,4.0,4,13.0,3.0,100,0,0,0,0,83,5,3,0,100,Bad
78,210,12,41.0,33.0,0,1.0,97.0,53,6.0,8,31.0,3,20,2,2,1,66,91,24,2,9,84,Bad
84,184,5,89.0,25.0,0.0,0.0,96.0,62,6.0,8,27.0,1.0,27.0,1,2,2,35.0,84,4,3,2,26.0,Good
0,0,0,108.0,23.0,0,0,100.0,0,7.0,0,24.0,0,0,0,0,0,33,63,4,0,0,0,Good
72,214,20.0,122.0,6.0,0,0,54.0,2,3.0,3,13.0,2,15.4,8,0.0,0.0,40,60,3,2,1,38.5,Good
78,164,5.0,66.0,19.0,0,0.0,95.0,19,6.0,6,21.0,3,28.6,0,0,0,65,30,3,6,2,33,Bad
85,210,6.0,91.0,24.0,0,0,96.0,13,6.0,6.0,15.0,,30.0,5,2,1,0.25,0.15,4,3,2,20.0,Bad
0,0,5.0,51.0,38.0,0.0,0.0,97.0,9,4.0,0,26.0,0,0,0,0,3.0,38,61,5,0,1,0,Bad
86,229,100,111.0,42.0,0,0,87.0,10,4.0,5.0,48.0,5,20.8,6,2.0,1,30,37,9,2,1,22.9,Bad
0,27,0,19.0,8.0,0,1.0,100.0,0,7.0,0,8.0,2.0,0,0,0,1.0,0,0,0,0,0,0,Bad
80.0,188,12,94.0,22.0,0,0,100.0,999,7.0,0,24.0,1.0,68.0,6,0.0,0,0.3,0.2,2,8,1,41.67,Good
84.0,0,0,62.0,23.0,0,0,100.0,0,7.0,8.0,0.0,1.0,9.0,0,0,0,0,98,0,2,0,0,Good
75.0,187,0.0,95.0,22.0,0.0,0.0,100.0,0.0,7.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,54,3,0.0,0.0,0.0,Good
600,200,100,97.0,39.0,0.0,0,100.0,0,7.0,8.0,39.0,5,0,0,0,0,29,2,7,0,2,18,Bad
58.0,22,1.0,8.0,4.0,0.0,0.0,100.0,7.0,7.0,7.0,6.0,5.0,50.0,2.0,2.0,2.0,0.0,76,1,3,0.0,100,Bad
800,200,12,44.0,14.0,0.0,0,93.0,56,6.0,6,28.0,2.0,30,1,1,1.0,0.30,0.15,4,2,0,71,Bad
56.0,0,9.0,80.0,19.0,0,0,71.0,1,3.0,0,0.0,2.0,0,15,0,0.0,46,50,6,0,0,0,Good
85,120,12,56.0,14.0,0.0,0,87.0,24,6.0,6,15.0,2,6.7,0,0.0,0.0,30,54,2,0,0,13.33,Bad
90,120,6,53.0,11.0,0,0,92.0,62,6.0,9,12.0,1.0,33.0,4,1,1,0.30,0.20,2,3,0,43,Good
91.0,387,0,143.0,8.0,0.0,0,100.0,0,7.0,8.0,8.0,0.0,0.0,0,0,0,0.0,0.0,4,0,0,50.0,Bad
82.0,0,0,58.0,16.0,0,0.0,100.0,0,7.0,0,17.0,1.0,24.0,2,0,0,0,87,2,2,0,67,Good
86,219,9.0,116.0,63.0,0,1.0,84.0,4,4.0,4,64.0,3,9.0,0,2.0,2.0,20,91,7,3,0,37,Good
0,0,0,78.0,47.0,0,5.0,90.0,6,0.0,0,49.0,0,0,0,3.0,3.0,0,90,5,14,0,86,Bad
78,120,12,68.0,42.0,0.0,0,100.0,0,7.0,8.0,22.0,2,27.3,0,1,1,11,79,10,5,0,68.2,Good
54.0,180.0,13.0,93.0,17.0,0,0,89.0,4,2.0,4.0,18.0,0.0,27.8,0,4.0,4,22.0,53,4,2,1,33.3,Bad
0,258,0,82.0,15.0,0,0,100.0,0,7.0,0,15.0,1.0,0,19,0,0,0,0,1,0,0,29,Good
64.0,252,0,127.0,3.0,0,0,100.0,0,6.0,8.0,3.0,0,0,0,0,0,0,4,0,0,0,0,Bad
60.0,138,14.0,76.0,18.0,0.0,0,78.0,2,4.0,6.0,7.0,0,28.57,7,0.0,0,97,10,2,2,0,57.14,Bad
86,30,15.0,52.0,15.0,0.0,0.0,72.0,3,4.0,6.0,18.0,3,11.11,0,0.0,0,52,60,3,2,0,27.78,Bad
91.0,0,0,139.0,12.0,0,0,100.0,0,7.0,0,12.0,0,8.0,0,0,0,0,0,4,0,0,0,Good
82.0,200,12,70.0,24.0,0,0,100.0,0,7.0,0,29.0,5,66.0,0,0,0.0,20,81,2,10,1,41.4,Good
57.0,260,10.0,136.0,9.0,0,0,82.0,2,0.0,2.0,11.0,0,0,0,1.0,0,34,0,1,0,0,0,Bad
84.0,239,12,132.0,10.0,0,0,91.0,30,6.0,6.0,11.0,3.0,36.0,5,0,0,0.2,0.1,2,2,0,36.36,Bad
75.0,0,8.0,93.0,30.0,0,0,90.0,1,4.0,6.0,28.0,0,0,0,0,0,0,0,7,0,0,25.0,Good
84.0,0,0,80.0,15.0,0,0,100.0,0,7.0,8.0,15.0,0,33.0,17,0,0,0,0,3,0,0,56,Good
85.0,165,10.0,90.0,16.0,0,0.0,100.0,0,7.0,0,16.0,0,31.0,0,2.0,2,0,0,1,0,0,6.25,Good
89.0,166,0,96.0,19.0,0.0,0,100.0,0,7.0,8.0,19.0,0,0,9,0,0,0,66,4,0,0,0,Bad
85,132,24,69.0,27.0,0.0,0.0,96.0,52,6.0,6,27.0,1.0,41.0,0,1,0,30,83,4,3,2,88,Bad
80,226,35.0,88.0,12.0,0,0,100.0,0,7.0,0,13.0,0.0,42.0,3,1,1.0,26,10.92,2,5,0,53.85,Good
78,215,24,61.0,23.0,0,0.0,100.0,0,7.0,0,24.0,3,35.0,8,0,0,23,15,4,8,2,50,Bad
0,126,0,78.0,18.0,0,0,100.0,0,7.0,8.0,18.0,1.0,0,0,0,0,0,64,1,0,0,80,Good
90,98,9.0,58.0,15.0,0.0,0,69.0,6,4.0,4,16.0,2,44.0,0,1.0,0,0.125,0.1875,2,3,1,12.5,Bad
92,81,10.0,43.0,14.0,0,0,100.0,0,7.0,0,14.0,2,43.0,19,0,0.0,17,87,6,2,0,100,Good
0,0,0,69.0,11.0,0,4.0,69.0,24,6.0,0,21.0,0,0,0,0,0,0,44,5,0,0,0,Bad
74.0,338,17.0,111.0,17.0,0.0,0.0,53.0,4,4.0,6.0,20.0,0,30.0,0,1.0,1.0,0.15,0.10,3,2,0,25.0,Bad
80.0,250,9.0,113.0,42.0,0,0.0,100.0,0,7.0,0,42.0,2,10,12,0.0,0,0.2,0.1,6,1,0,16.67,Good
86,240,24,33.0,31.0,0.0,0.0,94.0,11,4.0,4,31.0,3.0,29.0,6,0.0,1,48,96,10,5,2,48.4,Bad
70,200,8.0,27.0,8.0,1.0,0,100.0,12,0.0,0,9.0,3.0,22.22,0,1,1,74,32,2,2,0,44.44,Bad
0,0,0,53.0,25.0,0,0.0,100.0,0,7.0,0,26.0,0,0,0,0,0,0,60,4,0,0,71,Bad
82.0,0,0,67.0,13.0,0.0,0,100.0,0,7.0,7,15.0,3.0,6.67,1,0,0,0,0,2,1,0,20.0,Bad
78,258,12,118.0,22.0,1.0,0.0,91.0,78,6.0,6,23.0,3,20,2,0.0,0,39,66,2,1,0,57,Good
68,180,6.0,141.0,40.0,0,0.0,100.0,12,7.0,7,57.0,4,39.0,6,0.0,0,0.12,0.28,2,7,1,15.79,Good
82.0,205,0,68.0,15.0,0,0,87.0,19,6.0,0,15.0,0,0,0,0,0,5,0,3,0,0,0,Good
65.0,180,12,91.0,18.0,0,0,100.0,0,7.0,0,27.0,3,18.5,0,1.0,1,0.5,0.3,7,5,2,44.44,Bad
85,150,6,78.0,48.0,0,0,94.0,6,4.0,6,50.0,5,29.0,0,2.0,2.0,30.5,56,4,2,3,12.0,Bad
70.0,163,2,65.0,37.0,0,0.0,97.0,6,4.0,6.0,39.0,3,5.13,1,10.0,9,5,53,4,2,0,15.38,Bad
70,240,3.0,62.0,31.0,0,1.0,91.0,13,6.0,0,33.0,2,30,0,0.0,0.0,0.2,0.1,4,1,0,15.15,Bad
85,200,12,41.0,10.0,0.0,0,100.0,0,7.0,0,10.0,0.0,0,0,0,1.0,13,0,1,0,0,10,Bad
86,156,2.0,60.0,22.0,0,0,91.0,16,6.0,8,23.0,5,13.04,2,1,1,9.0,91,7,3,1,43.48,Good
80.0,240,12,77.0,25.0,0,0,100.0,0,7.0,8.0,25.0,2.0,44,2,3.0,3,0,0,3,11,0,57,Good
67.0,120,9.0,60.0,18.0,0,0,95.0,6,4.0,6.0,20.0,3.0,10,0,0,0,70,91,3,2,2,83,Bad
85,200,30,81.0,19.0,0,1.0,100.0,24,7.0,7,19.0,2,40,6,1,1.0,0.2,0.1,3,2,1,26.3,Bad
86,219,4,59.0,15.0,0,0,93.0,4,4.0,6.0,15.0,0.0,13.33,0,4.0,4.0,39,22,2,2,0,26.67,Bad
0,345,0,109.0,31.0,2.0,1.0,92.0,59,6.0,0,36.0,0,0,0,0,0,0,78,6,0,3,0,Good
70,34,2,19.0,3.0,2.0,2,100.0,0,0.0,0,4.0,0.0,25,0,0,0,33,0,1,1,0,50,Bad
0,259,0,78.0,11.0,0.0,0,100.0,0,7.0,0,11.0,0,36.0,0,0,0,0,86,2,2,0,0,Good
85,219,7.0,87.0,27.0,0.0,0,93.0,2,4.0,5,0.0,0,7.0,0,2,2.0,40,10,14,1,1,94,Bad
72,260,28,85.0,34.0,0.0,0,94.0,7,4.0,6.0,15.0,2,30.0,15,1,0.0,57,83,16,4,3,106.7,Good
81.0,427,9.0,123.0,28.0,0,0,100.0,0,7.0,0,29.0,0,31.0,3,0,0,0,91,8,0,0,27.59,Good
78,210,24,95.0,38.0,0,1.0,95.0,39,6.0,3,40.0,6,15,0,2,2,0.35,0.25,5,3,1,50,Bad
81.0,90,30,90.0,18.0,0,0,100.0,0,7.0,0,19.0,1,0,2,0,0,0,0,3,0,0,15.79,Good
85,222,24,93.0,16.0,0.0,0,100.0,3,7.0,7,16.0,1.0,44.0,7,0,0.0,45,90,1,2,0,100,Good
84.0,397,0,199.0,8.0,0.0,0.0,88.0,65,6.0,6.0,8.0,0.0,13.0,0,0,0,0,0,0,0,0,0,Good
600,200,12,91.0,45.0,0,1.0,98.0,8,4.0,4,54.0,5,5.56,2,3.0,2,36,36,1,3,0,1.85,Good
86.0,300,12,150.0,22.0,0,0,100.0,0,7.0,0,35.0,5,54.0,1,2,2,0.3,0.2,3,9,1,50,Good
83.0,113,8,62.0,15.0,0.0,0,100.0,120,7.0,8.0,15.0,3,20,0,1,1,35,52,3,2,1,33.33,Bad
0,0,0,99.0,54.0,0.0,0.0,96.0,11,4.0,6.0,56.0,0,0,2,3.0,0,58,67,12,0,0,0,Bad
73.0,180,12,97.0,13.0,2.0,2,76.0,7,4.0,5,17.0,5,30,1,2.0,2.0,0,70,1,2,1,17.6,Good
86,45,5,19.0,10.0,0,0,100.0,0,6.0,0,12.0,3.0,25.0,0,1,1.0,16.7,95,2,3,0,100,Bad
75.0,0,5.0,99.0,43.0,0,0,100.0,0,7.0,7,48.0,0,0,0,0,0,3,3,5,0,0,10.42,Good
72,200,12,42.0,10.0,2.0,0,83.0,5,3.0,3,12.0,2,8,1,1,1,14,90,4,1,0,42,Bad
85,120,1,43.0,17.0,0,0,100.0,120,7.0,0,17.0,2.0,5.88,2,4,3.0,36,12,2,1,0,75,Good
86,219,24,82.0,17.0,0,0,100.0,0,7.0,8.0,17.0,2,30.0,0,0,0,18,11,5,1,0,30.0,Good
84.0,135,13.0,74.0,24.0,0.0,0,100.0,0,7.0,8.0,2.0,0,0,1,1,1,14,0,2,0,0,100,Good
84.0,137,0.0,87.0,22.0,0.0,0.0,95.0,0.0,6.0,0.0,22.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Good
78,138,12,75.0,37.0,0,0,95.0,16,6.0,12,34.0,5,35.3,2,1,2.0,13,82,4,12,0,47,Good
78,84,6,45.0,37.0,0,0.0,100.0,0,7.0,0,39.0,5,18.0,0,1.0,1.0,40,84,20,7,2,96,Bad
60.0,210,12,58.0,27.0,0,0,86.0,0,4.0,4,31.0,4,16,0,1.0,1,80,96,5,4,2,64,Good
79.0,187,0,87.0,24.0,0,0.0,96.0,21,6.0,6,24.0,0,25.0,2,2.0,2,0.0,0.0,1,0,0,4.17,Good
720,120,5.0,50.0,28.0,0,0.0,100.0,240,7.0,0,17.0,5,34.0,0,1.0,1.0,7,93,2,6,0,47,Good
72.0,177,0,75.0,15.0,0,0.0,94.0,13,6.0,0,16.0,0,0,0,0.0,0.0,0,0,5,0,0,0,Bad
0,0,0,25.0,16.0,0,0.0,100.0,0,7.0,0,16.0,2.0,68.75,9,0,0,15,85,5,11,0,100,Bad
90.0,219,123,123.0,19.0,0,0,100.0,0,7.0,0,21.0,0.0,19.0,0,0,0,3,0,2,0,0,9.52,Good
83.0,150,12,83.0,24.0,0,0,96.0,24,6.0,6,26.0,2,0,0,1,0,1,19,4,0,0,15.38,Bad
0,0,2.0,13.0,5.0,0,0,100.0,0,7.0,0,7.0,4.0,0,0,0,2.0,0,88,2,0,0,80,Bad
86,219,12,77.0,16.0,0.0,0,100.0,0,7.0,0,16.0,0,0,0,0,0,16,84,1,0,0,33,Bad
0,0,22.0,81.0,28.0,0.0,0,90.0,20,6.0,0,29.0,0,0,1,0,0,19,76,3,0,0,38,Good
0,0,0,82.0,10.0,0,0.0,85.0,75,6.0,0,13.0,0.0,46.0,5,0,0.0,0,87,1,0,0,0,Good
,,,102.0,30.0,0.0,0.0,97.0,22,6.0,,39.0,,,No Inquiry Record,0.0,0.0,,72,9,13,,57,Good
86.0,210,70,125.0,20.0,0,0,100.0,5,7.0,8.0,20.0,2,30,1,1,0,18,22,4,4,2,40,Good
85.0,200,3.0,100.0,23.0,0,0,100.0,12,7.0,8.0,46.0,5,13.0,6,2,1,0.3,0.15,4,6,1,50,Good
0,0,0,71.0,36.0,0,0.0,100.0,0,7.0,0,36.0,0,0,0,0,0,15,0,1,0,0,0,Good
600,290,30,108.0,21.0,0,0.0,100.0,9999,7.0,0,43.0,5,14.0,9999,0.0,0,0.20,0.10,3,3.0,2.0,50,Good
68.0,0,0,64.0,36.0,0,2.0,86.0,36,6.0,0,42.0,7.0,0,0,4.0,0,0,77,4,3,0,88,Bad
81.0,419,11.0,240.0,13.0,0,0,100.0,0,7.0,8.0,13.0,0,8.0,11,0.0,0,0.0,0.0,3,0,0,0.0,Good
66.0,200,12,38.0,18.0,1.0,0.0,95.0,62,6.0,6,22.0,5.0,63.64,0,4,4.0,30,79,6,14,1,92,Bad
0,155,0,70.0,13.0,0,0,93.0,13,6.0,0,14.0,0.0,0,14,0.0,0,0,0,0,0,0,0,Bad
54.0,120,6,59.0,31.0,0,0,94.0,2,4.0,2.0,33.0,4,3.0,0,0,0,62,5,8,1,0,27.3,Bad
84.0,200,30,115.0,13.0,1.0,1,93.0,69,6.0,6,14.0,2.0,14.0,0,1,1,6,94,1,1,0,7.14,Bad
71.0,139,13.0,68.0,4.0,1.0,0.0,80.0,8,3.0,3.0,5.0,0.0,40.0,0,1,1.0,0,93,0,2,0,40.0,Bad
